head,relation,tail,Label,head_id,relation_id,tail_id,prompt,response,pred_relation,true_relation,verification
Donny Osmond,genre,pop rock,1,Q386053,P136,Q484641,What is the relationship between 'Donny Osmond' and 'pop rock'?,Relationship is ambiguous,['relationship is ambiguous'],genre,['relationship is ambiguous']
Elizabeth Bishop,occupation,politician,0,Q235946,P106,Q82955,What is the relationship between 'Elizabeth Bishop' and 'politician'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Saint Petersburg,continent,Oceania,0,Q656,P30,Q538,What is the relationship between 'Saint Petersburg' and 'Oceania'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Robin Gibb,country of citizenship,Taiwan,0,Q188482,P27,Q865,What is the relationship between 'Robin Gibb' and 'Taiwan'?,The relationship between 'Robin Gibb' and 'Taiwan' is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Max Weber,occupation,sociologist,1,Q9387,P106,Q2306091,What is the relationship between 'Max Weber' and 'sociologist'?,'Max Weber' [occupation] 'sociologist',['occupation'],occupation,"['True. Reason: Max Weber was a German sociologist, philosopher, and political economist, so the relationship between Max Weber and the occupation of sociologist is true.']"
Mikhail Lermontov,country of citizenship,United Kingdom,0,Q46599,P27,Q145,What is the relationship between 'Mikhail Lermontov' and 'United Kingdom'?,"""Mikhail Lermontov"" [educated at] ""United Kingdom""; ""Mikhail Lermontov"" [influenced by] ""United Kingdom""","['educated at', 'influenced by']",relationship is ambiguous,"['False. Reason: Mikhail Lermontov, a Russian writer, poet, and painter, was educated in Moscow, Russia, and did not receive formal education in the United Kingdom.', 'False. Reason: Mikhail Lermontov, a Russian writer, poet, and painter, lived in Russia during the 19th century and was influenced by Russian and European literature and culture, rather than specifically being influenced by the United Kingdom.']"
John Denver,occupation,singer-songwriter,1,Q105460,P106,Q488205,What is the relationship between 'John Denver' and 'singer-songwriter'?,'John Denver' [occupation] 'singer-songwriter',['occupation'],occupation,"['True. Reason: John Denver is known for being a singer-songwriter, so the relationship between John Denver and the occupation of singer-songwriter is true.']"
Nelly Furtado,country of citizenship,Russia,0,Q80424,P27,Q159,What is the relationship between 'Nelly Furtado' and 'Russia'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
William S. Burroughs,educated at,University of Chicago,0,Q188176,P69,Q131252,What is the relationship between 'William S. Burroughs' and 'University of Chicago'?,'William S. Burroughs' [educated at] 'University of Chicago',['educated at'],relationship is ambiguous,['False. Reason: William S. Burroughs did not attend the University of Chicago for his education. He actually attended Harvard University where he studied English literature.']
Julie Delpy,field of work,musical composition,1,Q110462,P101,Q207628,What is the relationship between 'Julie Delpy' and 'musical composition'?,Relationship is ambiguous,['relationship is ambiguous'],field of work,['relationship is ambiguous']
Nigeria,part of,East Africa,0,Q1033,P361,Q27407,What is the relationship between 'Nigeria' and 'East Africa'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Lisa Lopes,residence,Beverly Hills,0,Q233541,P551,Q127856,What is the relationship between 'Lisa Lopes' and 'Beverly Hills'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Heinrich Böll,occupation,author,1,Q42747,P106,Q482980,What is the relationship between 'Heinrich Böll' and 'author'?,'Heinrich Böll' [occupation] 'author',['occupation'],occupation,"['True. Reason: Heinrich Böll is a renowned German author, so it is true that his occupation is author.']"
Carl Djerassi,religion,Islam,0,Q78608,P140,Q432,What is the relationship between 'Carl Djerassi' and 'Islam'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Wilhelm Ostwald,occupation,university teacher,1,Q12658,P106,Q1622272,What is the relationship between 'Wilhelm Ostwald' and 'university teacher'?,'Wilhelm Ostwald' [occupation] 'university teacher',['occupation'],occupation,"['True. Reason: Wilhelm Ostwald was a German chemist who worked as a university teacher at various universities during his career, such as the University of Riga, University of Leipzig, and ETH Zurich.']"
Natasha Shneider,country of citizenship,Austria,0,Q432421,P27,Q40,What is the relationship between 'Natasha Shneider' and 'Austria'?,'Natasha Shneider' [place of birth] 'Austria'; 'Natasha Shneider' [residence] 'Austria',"['place of birth', 'residence']",relationship is ambiguous,"['False. Reason: Natasha Shneider was born in Russia, not Austria.', 'False. Reason: Natasha Shneider was a Russian musician who was born in Russia and primarily lived in the United States. There is no known connection between Natasha Shneider and Austria in terms of residence.']"
Yoram Kaniuk,occupation,journalist,1,Q722202,P106,Q1930187,What is the relationship between 'Yoram Kaniuk' and 'journalist'?,'Yoram Kaniuk' [occupation] 'journalist',['occupation'],occupation,"['True. Reason: Yoram Kaniuk was a well-known Israeli author, journalist, and painter, so the relationship between Yoram Kaniuk and the occupation of a journalist is true based on common knowledge.']"
A&M Records,country,France,0,Q277626,P17,Q142,What is the relationship between 'A&M Records' and 'France'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Augustine of Hippo,occupation,essayist,0,Q8018,P106,Q11774202,What is the relationship between 'Augustine of Hippo' and 'essayist'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Pavel Jozef Šafárik,country of citizenship,Austrian Empire,1,Q158354,P27,Q131964,What is the relationship between 'Pavel Jozef Šafárik' and 'Austrian Empire'?,'Pavel Jozef Šafárik' [country of citizenship] 'Austrian Empire',['country of citizenship'],country of citizenship,['True. Reason: Pavel Jozef Šafárik was born in what was then the Austrian Empire and thus was a citizen of the Austrian Empire.']
Adam Lambert,genre,new wave,0,Q190231,P136,Q187760,What is the relationship between 'Adam Lambert' and 'new wave'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Walter Benjamin,occupation,writer,1,Q61078,P106,Q36180,What is the relationship between 'Walter Benjamin' and 'writer'?,'Walter Benjamin' [occupation] 'writer',['occupation'],occupation,"[""True. Reason: Walter Benjamin was a German philosopher, cultural critic, and essayist who is widely regarded as one of the most important intellectuals of the 20th century. He was known for his writing, including essays, criticism, and literary works. Therefore, it is true that Walter Benjamin's occupation was a writer.""]"
Yoko Ono,spouse,Sarah McLachlan,0,Q117012,P26,Q224650,What is the relationship between 'Yoko Ono' and 'Sarah McLachlan'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Jean Renoir,occupation,film director,1,Q50713,P106,Q2526255,What is the relationship between 'Jean Renoir' and 'film director'?,'Jean Renoir' [occupation] 'film director',['occupation'],occupation,"['True. Reason: Jean Renoir is known for being a film director, so the relationship between Jean Renoir and the occupation of film director is true based on common knowledge.']"
Johann Christian Poggendorff,member of,Bavarian Academy of Sciences and Humanities,1,Q61197,P463,Q684415,What is the relationship between 'Johann Christian Poggendorff' and 'Bavarian Academy of Sciences and Humanities'?,'Johann Christian Poggendorff' [member of] 'Bavarian Academy of Sciences and Humanities'.,['member of'],member of,"['True. Reason: Johann Christian Poggendorff was a German physicist and member of the Bavarian Academy of Sciences and Humanities, as he was elected as a corresponding member of the academy in 1860.']"
Mikhail Zadornov,"languages spoken, written, or signed",Russian,1,Q2622688,P1412,Q7737,What is the relationship between 'Mikhail Zadornov' and 'Russian'?,'Mikhail Zadornov' [ethnic group] 'Russian',['ethnic group'],"languages spoken, written, or signed","['True. Reason: Mikhail Zadornov was a Russian comedian known for his satirical commentary on the Russian society, culture, and politics. It is commonly known that he belonged to the Russian ethnic group.']"
Jordin Sparks,unmarried partner,Nick Jonas,0,Q215300,P451,Q201656,What is the relationship between 'Jordin Sparks' and 'Nick Jonas'?,'Jordin Sparks' [unmarried partner] 'Nick Jonas',['unmarried partner'],relationship is ambiguous,['True. Reason: The relationship between Jordin Sparks and Nick Jonas as unmarried partners is false based on common knowledge. Jordin Sparks has not been in any publicly known romantic relationship with Nick Jonas.']
Suriname,diplomatic relation,Guyana,1,Q730,P530,Q734,What is the relationship between 'Suriname' and 'Guyana'?,'Suriname' [neighboring countries] 'Guyana'; 'Suriname' [continent] 'South America'; 'Suriname' [country] 'Guyana'; 'Suriname' [diplomatic relation] 'Guyana'; 'Suriname' [location of formation] 'Guyana'.,"['neighboring countries', 'continent', 'country', 'diplomatic relation', 'location of formation']",diplomatic relation,"['True. Reason: Suriname and Guyana are neighboring countries in South America.', 'False. Reason: Suriname and Guyana are both countries in South America, they are not continents.', 'True. Reason: Suriname and Guyana are neighboring countries in South America, so it is true that Suriname is a country neighboring Guyana.', 'True. Reason: Suriname and Guyana have established diplomatic relations as neighboring countries in South America.', 'False. Reason: Suriname and Guyana are two different countries located in South America. While they are geographically close to each other and share a border, they are independent sovereign nations with their own distinct identities. Therefore, it is not accurate to say that Suriname is the location of formation of Guyana.']"
Tamer Hosny,occupation,entrepreneur,1,Q1391164,P106,Q131524,What is the relationship between 'Tamer Hosny' and 'entrepreneur'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Michail Sholokhov,member of political party,Communist Party of the Soviet Union,1,Q42398,P102,Q79854,What is the relationship between 'Michail Sholokhov' and 'Communist Party of the Soviet Union'?,'Michail Sholokhov' [member of political party] 'Communist Party of the Soviet Union',['member of political party'],member of political party,['True. Reason: Mikhail Sholokhov was indeed a member of the Communist Party of the Soviet Union.']
Marshall Islands,member of,Asian Development Bank,1,Q709,P463,Q188822,What is the relationship between 'Marshall Islands' and 'Asian Development Bank'?,'Marshall Islands' [member of] 'Asian Development Bank'; 'Marshall Islands' [country] 'Asian Development Bank'; Relationship is ambiguous,"['member of', 'country', 'relationship is ambiguous']",member of,"['False. Reason: The Marshall Islands is not a member of the Asian Development Bank, as it is a country located in the Pacific region and not in Asia.', 'False. Reason: The Marshall Islands is not a member of the Asian Development Bank, so there is no direct relationship between them in terms of being a member country or having a membership status.', 'relationship is ambiguous']"
Mick Ronson,place of death,Los Angeles,0,Q361677,P20,Q65,What is the relationship between 'Mick Ronson' and 'Los Angeles'?,'Mick Ronson' [residence] 'Los Angeles',['residence'],relationship is ambiguous,"['False. Reason: Mick Ronson, the English guitarist, musician, and songwriter, was born in Kingston upon Hull, England, and spent most of his life in the UK. There is no known information or indication that he resided in Los Angeles.']"
Ernst Mach,employer,Leipzig University,0,Q93996,P108,Q154804,What is the relationship between 'Ernst Mach' and 'Leipzig University'?,'Ernst Mach' [educated at] 'Leipzig University',['educated at'],relationship is ambiguous,"['False. Reason: Ernst Mach was educated at the University of Vienna, not Leipzig University.']"
Dennis Gabor,field of work,physics,1,Q155786,P101,Q413,What is the relationship between 'Dennis Gabor' and 'physics'?,'Dennis Gabor' [field of work] 'physics',['field of work'],field of work,['True. Reason: Dennis Gabor was a Hungarian-British electrical engineer and physicist who won the Nobel Prize in Physics in 1971 for his invention of holography. This indicates that he was indeed involved in the field of physics.']
Liberia,member of,International Bank for Reconstruction and Development,1,Q1014,P463,Q191384,What is the relationship between 'Liberia' and 'International Bank for Reconstruction and Development'?,"""Liberia"" [member of] ""International Bank for Reconstruction and Development"".",['member of'],member of,['False. Reason: Liberia is not a member of the International Bank for Reconstruction and Development (IBRD) as it is not listed as one of the member countries of the IBRD.']
Veniamin Smekhov,country of citizenship,Soviet Union,1,Q183535,P27,Q15180,What is the relationship between 'Veniamin Smekhov' and 'Soviet Union'?,'Veniamin Smekhov' [country of citizenship] 'Soviet Union',['country of citizenship'],country of citizenship,['True. Reason: Veniamin Smekhov was born in the Soviet Union and thus held Soviet citizenship during his lifetime.']
Felix Klein,member of,Royal Netherlands Academy of Arts and Sciences,1,Q76641,P463,Q253439,What is the relationship between 'Felix Klein' and 'Royal Netherlands Academy of Arts and Sciences'?,'Felix Klein' [member of] 'Royal Netherlands Academy of Arts and Sciences',['member of'],member of,['False. Reason: Felix Klein was a German mathematician and not associated with the Royal Netherlands Academy of Arts and Sciences.']
Armenia,member of,International Finance Corporation,1,Q399,P463,Q656801,What is the relationship between 'Armenia' and 'International Finance Corporation'?,'Armenia' [member of] 'International Finance Corporation'.,['member of'],member of,"['False. Reason: Armenia is not a member of the International Finance Corporation (IFC), which is a member of the World Bank Group.']"
Kyle Gass,occupation,singer,1,Q371403,P106,Q177220,What is the relationship between 'Kyle Gass' and 'singer'?,'Kyle Gass' [occupation] 'singer',['occupation'],occupation,"['True. Reason: Kyle Gass is a musician and part of the comedy rock duo Tenacious D, where he serves as the vocalist and guitarist.']"
Germany,diplomatic relation,Ethiopia,1,Q183,P530,Q115,What is the relationship between 'Germany' and 'Ethiopia'?,"'Germany' [diplomatic relation] 'Ethiopia'; 
'Germany' [country] 'Ethiopia'; 
'Germany' [place of formation] 'Ethiopia'; 
'Germany' [parent organization] 'Ethiopia'","['diplomatic relation', 'country', 'place of formation', 'parent organization']",diplomatic relation,"['True. Reason: It is common for countries to have diplomatic relations with each other, and it is plausible that Germany has diplomatic relations with Ethiopia.', 'True. Reason: Germany and Ethiopia are both countries, so the relationship ""Germany [country] Ethiopia"" is true based on common sense.', 'False. Reason: Germany and Ethiopia are two countries located in different continents, Europe and Africa respectively. Therefore, it is not common sense for one country to be the place of formation for another country.', 'False. Reason: Countries do not have parent organizations.']"
Jerry Garcia,country of citizenship,Mexico,0,Q312870,P27,Q96,What is the relationship between 'Jerry Garcia' and 'Mexico'?,'Jerry Garcia' [residence] 'Mexico',['residence'],relationship is ambiguous,"['False. Reason: Jerry Garcia, the famous musician and Grateful Dead frontman, was born in San Francisco, California, and spent most of his life in the United States. There is no known connection or record of him residing in Mexico.']"
Abraham Gotthelf Kästner,occupation,politician,0,Q61813,P106,Q82955,What is the relationship between 'Abraham Gotthelf Kästner' and 'politician'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Bruce Willis,country of citizenship,United Kingdom,0,Q2680,P27,Q145,What is the relationship between 'Bruce Willis' and 'United Kingdom'?,"'Bruce Willis' [nationality] 'United Kingdom'; 
Relationship is ambiguous.","['nationality', 'relationship is ambiguous']",relationship is ambiguous,"['False. Reason: Bruce Willis is actually of American nationality, not United Kingdom.', 'relationship is ambiguous']"
Janet Jackson,occupation,composer,1,Q131324,P106,Q36834,What is the relationship between 'Janet Jackson' and 'composer'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
James Hetfield,occupation,record producer,1,Q484302,P106,Q183945,What is the relationship between 'James Hetfield' and 'record producer'?,Relationship is ambiguous.,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Augustine of Hippo,occupation,mathematician,0,Q8018,P106,Q170790,What is the relationship between 'Augustine of Hippo' and 'mathematician'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Afghanistan,continent,Europe,0,Q889,P30,Q46,What is the relationship between 'Afghanistan' and 'Europe'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Wassily Kandinsky,country of citizenship,Romania,0,Q61064,P27,Q218,What is the relationship between 'Wassily Kandinsky' and 'Romania'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
John Legend,occupation,singer,1,Q44857,P106,Q177220,What is the relationship between 'John Legend' and 'singer'?,'John Legend' [occupation] 'singer',['occupation'],occupation,"['True. Reason: John Legend is a singer, so the relationship between John Legend and the occupation of being a singer is true.']"
David Bowie,movement,contemporary R&B,0,Q5383,P135,Q850412,What is the relationship between 'David Bowie' and 'contemporary R&B'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Rihanna,influenced by,Aaliyah,1,Q36844,P737,Q11617,What is the relationship between 'Rihanna' and 'Aaliyah'?,"1. 'Rihanna' [genre] 'R&B'
2. 'Rihanna' [influenced by] 'Aaliyah'
3. 'Rihanna' [cast member] 'Aaliyah'
4. 'Rihanna' [spoken language] 'Aaliyah'
5. 'Rihanna' [sibling] 'Aaliyah'
6. 'Rihanna' [residence] 'Aaliyah'
7. 'Rihanna' [unmarried partner] 'Aaliyah'
8. 'Rihanna' [place of birth] 'Aaliyah'
9. 'Rihanna' [place of death] 'Aaliyah'
10. 'Rihanna' [ethnic group] 'Aaliyah'","['genre', 'influenced by', 'cast member', 'spoken language', 'sibling', 'residence', 'unmarried partner', 'place of birth', 'place of death', 'ethnic group']",influenced by,"['False. Reason: Rihanna and Aaliyah are both singers, but they do not share the same genre. Rihanna is known for genres such as R&B, pop, and dancehall, while Aaliyah was known for R&B and hip hop.', 'True. Reason: Rihanna has publicly acknowledged the influence of Aaliyah on her music and style. Aaliyah was a pioneering artist in the R&B genre and her impact on future musicians, including Rihanna, is well documented.', 'False. Reason: Rihanna and Aaliyah are not cast members of the same movie or TV show.', 'False. Reason: Rihanna and Aaliyah are both singers, not languages. Therefore, they do not share a relationship based on spoken language.', 'False. Reason: Rihanna and Aaliyah are not siblings in real life.', 'False. Reason: Rihanna and Aaliyah are both well-known singers in the music industry, but they do not share a direct residence relationship. They may have lived in different places at different times, but there is no inherent relationship between them based solely on residence.', 'False. Reason: Rihanna and Aaliyah cannot be unmarried partners as Aaliyah passed away in 2001, therefore they cannot be in a relationship in the present time.', 'False. Reason: Rihanna and Aaliyah are different individuals, therefore Rihanna cannot be the place of birth for Aaliyah.', 'False. Reason: Aaliyah passed away in a plane crash in 2001, while Rihanna is alive as of the date of this response. Therefore, Rihanna cannot be the place of death for Aaliyah.', 'False. Reason: Rihanna and Aaliyah are both individual singers and not related by ethnicity.']"
Jolin Tsai,occupation,dancer,1,Q51101,P106,Q5716684,What is the relationship between 'Jolin Tsai' and 'dancer'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Michel Houellebecq,occupation,novelist,1,Q103114,P106,Q6625963,What is the relationship between 'Michel Houellebecq' and 'novelist'?,'Michel Houellebecq' [occupation] 'novelist',['occupation'],occupation,"['True. Reason: Michel Houellebecq is a well-known French author and novelist, so the relationship between Michel Houellebecq and the occupation of novelist is true.']"
St. Vincent,instrument,voice,1,Q238795,P1303,Q17172850,What is the relationship between 'St. Vincent' and 'voice'?,'St. Vincent' [instrument] 'voice'.,['instrument'],instrument,"['False. Reason: St. Vincent is a musician known for playing instruments such as the guitar, but the term ""voice"" typically refers to singing ability or vocal performances, which would not directly associate with an instrument.']"
Shakira,influenced by,Alice Cooper,0,Q34424,P737,Q332032,What is the relationship between 'Shakira' and 'Alice Cooper'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Felix Mendelssohn,educated at,Heidelberg University,0,Q46096,P69,Q151510,What is the relationship between 'Felix Mendelssohn' and 'Heidelberg University'?,'Felix Mendelssohn' [educated at] 'Heidelberg University',['educated at'],relationship is ambiguous,['False. Reason: Felix Mendelssohn was not educated at Heidelberg University. He studied at the University of Berlin and the University of Leipzig.']
Netherlands,diplomatic relation,Turkey,1,Q55,P530,Q43,What is the relationship between 'Netherlands' and 'Turkey'?,"1. 'Netherlands' [diplomatic relation] 'Turkey'
2. 'Netherlands' [country] 'Turkey'","['diplomatic relation', 'country']",diplomatic relation,"['True. Reason: It is common knowledge that countries can have diplomatic relations with each other. Therefore, it is plausible that the Netherlands and Turkey have diplomatic relations.', 'True. Reason: Both Netherlands and Turkey are countries, so it is true that Netherlands is a country.']"
Italy,continent,North America,0,Q38,P30,Q49,What is the relationship between 'Italy' and 'North America'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Neil Tennant,"languages spoken, written, or signed",English,1,Q336278,P1412,Q1860,What is the relationship between 'Neil Tennant' and 'English'?,"'Neil Tennant' [languages spoken, written, or signed] 'English'","['languages spoken, written, or signed']","languages spoken, written, or signed","['True. Reason: Neil Tennant is a British singer and songwriter who is known to speak and write English, as English is his native language.']"
Steve Carell,occupation,television director,1,Q216221,P106,Q2059704,What is the relationship between 'Steve Carell' and 'television director'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Serbia,member of,International Bank for Reconstruction and Development,1,Q403,P463,Q191384,What is the relationship between 'Serbia' and 'International Bank for Reconstruction and Development'?,'Serbia' [member of] 'International Bank for Reconstruction and Development',['member of'],member of,"['False. Reason: Serbia is not a member of the International Bank for Reconstruction and Development (IBRD), as IBRD is a specialized agency within the World Bank Group and Serbia is not listed as one of its members.']"
Woodrow Wilson,occupation,sociologist,0,Q34296,P106,Q2306091,What is the relationship between 'Woodrow Wilson' and 'sociologist'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Bryan Ferry,instrument,guitar,1,Q216179,P1303,Q6607,What is the relationship between 'Bryan Ferry' and 'guitar'?,'Bryan Ferry' [instrument] 'guitar',['instrument'],instrument,"['False. Reason: Bryan Ferry is a singer and songwriter, not primarily known for playing the guitar.']"
James D. Watson,place of birth,Vienna,0,Q83333,P19,Q1741,What is the relationship between 'James D. Watson' and 'Vienna'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Masiela Lusha,occupation,singer,1,Q37944,P106,Q177220,What is the relationship between 'Masiela Lusha' and 'singer'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Idina Menzel,occupation,stage actor,1,Q157400,P106,Q2259451,What is the relationship between 'Idina Menzel' and 'stage actor'?,'Idina Menzel' [occupation] 'stage actor',['occupation'],occupation,"['True. Reason: Idina Menzel is known for her work as a stage actor, having starred in various Broadway musicals such as ""Rent"" and ""Wicked"".']"
Lev Gumilyov,country of citizenship,United States of America,0,Q135481,P27,Q30,What is the relationship between 'Lev Gumilyov' and 'United States of America'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Russia,member of,International Telecommunication Union,1,Q159,P463,Q376150,What is the relationship between 'Russia' and 'International Telecommunication Union'?,'Russia' [member of] 'International Telecommunication Union',['member of'],member of,"['True. Reason: The International Telecommunication Union (ITU) is a specialized agency of the United Nations that deals with issues related to information and communication technologies. As a country, Russia is a member of the ITU, just like many other countries around the world.']"
Irène Joliot-Curie,sibling,Paul Langevin,0,Q7504,P3373,Q25320,What is the relationship between 'Irène Joliot-Curie' and 'Paul Langevin'?,"1. 'Irène Joliot-Curie' [colleague] 'Paul Langevin';
2. 'Irène Joliot-Curie' [collaborator] 'Paul Langevin';
3. 'Irène Joliot-Curie' [fellow scientist] 'Paul Langevin';","['colleague', 'collaborator', 'fellow scientist']",relationship is ambiguous,"['False. Reason: Irène Joliot-Curie and Paul Langevin were not colleagues. Irène Joliot-Curie was a French scientist known for her work in nuclear physics, while Paul Langevin was a French physicist known for his contributions to magnetism and quantum theory. They were not known to have worked together or collaborated in a professional setting.', 'True. Reason: Irène Joliot-Curie and Paul Langevin were indeed collaborators in the field of science. They worked together on various research projects and papers, particularly in the field of nuclear physics.', 'False. Reason: Irène Joliot-Curie and Paul Langevin were not fellow scientists. Paul Langevin was a French physicist, while Irène Joliot-Curie was a French scientist in the field of nuclear physics and chemistry. They may have had professional interactions due to their involvement in the scientific community, but they were not specifically fellow scientists in the sense of collaborating on a shared scientific project or research.']"
Jaan Kaplinski,ethnic group,English people,0,Q467482,P172,Q42406,What is the relationship between 'Jaan Kaplinski' and 'English people'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Gustavo Cerati,country of citizenship,Canada,0,Q533284,P27,Q16,What is the relationship between 'Gustavo Cerati' and 'Canada'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Vitaly Ginzburg,member of,Royal Society,1,Q104668,P463,Q123885,What is the relationship between 'Vitaly Ginzburg' and 'Royal Society'?,'Vitaly Ginzburg' [member of] 'Royal Society',['member of'],member of,['False. Reason: Vitaly Ginzburg was not a member of the Royal Society.']
François-René de Chateaubriand,genre,novel,1,Q49767,P136,Q8261,What is the relationship between 'François-René de Chateaubriand' and 'novel'?,Relationship is ambiguous,['relationship is ambiguous'],genre,['relationship is ambiguous']
Alice Walker,occupation,essayist,1,Q215868,P106,Q11774202,What is the relationship between 'Alice Walker' and 'essayist'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Gore Vidal,occupation,autobiographer,0,Q167821,P106,Q18814623,What is the relationship between 'Gore Vidal' and 'autobiographer'?,'Gore Vidal' [occupation] 'autobiographer',['occupation'],relationship is ambiguous,"['False. Reason: Gore Vidal was a novelist, essayist, and playwright, but not an autobiographer.']"
Tanzania,diplomatic relation,Malaysia,1,Q924,P530,Q833,What is the relationship between 'Tanzania' and 'Malaysia'?,'Tanzania' [diplomatic relation] 'Malaysia'; Relationship is ambiguous.,"['diplomatic relation', 'relationship is ambiguous']",diplomatic relation,"['False. Reason: It is common for countries to have diplomatic relations with each other, so it is reasonable to assume that Tanzania and Malaysia have diplomatic relations.', 'relationship is ambiguous']"
Singapore,diplomatic relation,Taiwan,1,Q334,P530,Q865,What is the relationship between 'Singapore' and 'Taiwan'?,"1. 'Singapore' [diplomatic relation] 'Taiwan';
2. 'Singapore' [continent] 'Asia';
3. 'Singapore' [country of citizenship] 'Taiwan';
4. Relationship is ambiguous.","['diplomatic relation', 'continent', 'country of citizenship', 'relationship is ambiguous']",diplomatic relation,"['True. Reason: Singapore and Taiwan both have diplomatic relations with each other.', 'False. Reason: Singapore is located in Asia, while Taiwan is also in Asia. Therefore, both countries are part of the same continent, not in a relationship defined by continent.', 'False. Reason: Singapore and Taiwan are two separate countries with distinct citizenships, so Singapore is not a country of citizenship for Taiwan.', 'relationship is ambiguous']"
LeToya Luckett,record label,Capitol Records,1,Q257302,P264,Q193023,What is the relationship between 'LeToya Luckett' and 'Capitol Records'?,'LeToya Luckett' [record label] 'Capitol Records',['record label'],record label,['True. Reason: LeToya Luckett was signed to Capitol Records at some point in her music career.']
Lesotho,official language,French,0,Q1013,P37,Q150,What is the relationship between 'Lesotho' and 'French'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Vanessa Carlton,genre,blues,0,Q233081,P136,Q9759,What is the relationship between 'Vanessa Carlton' and 'blues'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Lenny Kravitz,country of citizenship,Italy,0,Q180224,P27,Q38,What is the relationship between 'Lenny Kravitz' and 'Italy'?,"'Lenny Kravitz' [residence] 'Italy'; 
Relationship is ambiguous","['residence', 'relationship is ambiguous']",relationship is ambiguous,"['False. Reason: Lenny Kravitz has not publicly stated Italy as his residence in any known sources.', 'relationship is ambiguous']"
Bret Michaels,instrument,keyboard instrument,0,Q365042,P1303,Q52954,What is the relationship between 'Bret Michaels' and 'keyboard instrument'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Mozambique,member of,International Bank for Reconstruction and Development,1,Q1029,P463,Q191384,What is the relationship between 'Mozambique' and 'International Bank for Reconstruction and Development'?,'Mozambique' [member of] 'International Bank for Reconstruction and Development'; 'Mozambique' [country] 'International Bank for Reconstruction and Development'.,"['member of', 'country']",member of,"['False. Reason: Mozambique is a member of the International Development Association (IDA), which is an organization within the World Bank Group. It is not a member of the International Bank for Reconstruction and Development.', 'False. Reason: The International Bank for Reconstruction and Development is an international financial institution, not a country.']"
Adriano Celentano,occupation,film score composer,1,Q199943,P106,Q1415090,What is the relationship between 'Adriano Celentano' and 'film score composer'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Marlene Dietrich,country of citizenship,United States of America,1,Q4612,P27,Q30,What is the relationship between 'Marlene Dietrich' and 'United States of America'?,'Marlene Dietrich' [country of citizenship] 'United States of America',['country of citizenship'],country of citizenship,['True. Reason: Marlene Dietrich was a German-American actress and singer who became a US citizen in 1939.']
